,Start_id,End_id,counts
391,30002,30188,6
392,30002,30189,8
393,30002,30190,13
394,30002,30191,1
395,30002,30192,5
396,30002,30193,14
397,30002,30194,2
398,30002,30195,32
399,30002,30196,2
400,30002,30197,46
401,30002,30198,7
402,30002,30202,4
403,30002,30203,1
404,30003,30000,5
405,30003,30001,3
406,30003,30002,28
407,30003,30003,31
408,30003,30004,1
409,30003,30006,1
410,30003,30007,3
411,30003,30008,1
412,30003,30009,3
413,30003,30011,2
414,30003,30014,1
415,30003,30015,1
416,30003,30017,3
417,30003,30021,7
418,30003,30024,1
419,30003,30026,45
420,30003,30027,2
421,30003,30029,2
422,30003,30030,2
423,30003,30034,1
424,30003,30037,1
425,30003,30038,1
426,30003,30039,37
427,30003,30040,5
428,30003,30041,1
429,30003,30042,17
430,30003,30045,4
431,30003,30047,2
432,30003,30048,1
433,30003,30050,3
434,30003,30052,1
435,30003,30053,15
436,30003,30056,13
437,30003,30058,3
438,30003,30059,27
439,30003,30065,3
440,30003,30066,13
441,30003,30067,5
442,30003,30068,2
443,30003,30070,3
444,30003,30071,22
445,30003,30081,1
446,30003,30088,1
447,30003,30089,1
448,30003,30090,2
449,30003,30091,2
450,30003,30092,3
451,30003,30093,1
452,30003,30104,18
453,30003,30113,2
454,30003,30142,2
455,30003,30143,1
456,30003,30144,2
457,30003,30151,2
458,30003,30152,1
459,30003,30154,5
460,30003,30158,1
461,30003,30166,1
462,30003,30170,2
463,30003,30173,1
464,30003,30184,3
465,30003,30186,3
466,30003,30188,16
467,30003,30189,1
468,30003,30197,1
469,30003,30202,3
470,30004,30000,71
471,30004,30001,10
472,30004,30002,1
473,30004,30003,4
474,30004,30004,154
475,30004,30005,31
476,30004,30006,35
477,30004,30007,33
478,30004,30008,11
479,30004,30009,20
480,30004,30010,120
481,30004,30011,114
482,30004,30012,13
483,30004,30013,37
484,30004,30014,6
485,30004,30015,11
486,30004,30016,146
487,30004,30017,140
488,30004,30018,30
489,30004,30019,4
490,30004,30020,26
491,30004,30021,106
492,30004,30022,47
493,30004,30023,19
494,30004,30024,2
495,30004,30026,1
496,30004,30027,11
497,30004,30028,15
498,30004,30029,92
499,30004,30030,48
500,30004,30031,7
501,30004,30032,1
502,30004,30033,2
503,30004,30034,1
504,30004,30035,218
505,30004,30037,6
506,30004,30038,2
507,30004,30039,29
508,30004,30040,30
509,30004,30041,35
510,30004,30042,59
511,30004,30043,25
512,30004,30044,33
513,30004,30045,1
514,30004,30046,10
515,30004,30047,104
516,30004,30048,30
517,30004,30049,8
518,30004,30050,21
519,30004,30051,21
520,30004,30052,51
521,30004,30053,56
522,30004,30054,6
523,30004,30055,6
524,30004,30056,46
525,30004,30057,6
526,30004,30059,12
527,30004,30060,100
528,30004,30061,32
529,30004,30062,53
530,30004,30063,12
531,30004,30064,11
532,30004,30065,21
533,30004,30066,8
534,30004,30067,1
535,30004,30068,2
536,30004,30070,2
537,30004,30071,1
538,30004,30073,2
539,30004,30074,2
540,30004,30076,2
541,30004,30080,1
542,30004,30081,1
543,30004,30082,1
544,30004,30087,46
545,30004,30088,40
546,30004,30089,45
547,30004,30090,30
548,30004,30091,49
549,30004,30092,36
550,30004,30093,232
551,30004,30094,7
552,30004,30095,39
553,30004,30096,8
554,30004,30097,7
555,30004,30098,4
556,30004,30104,68
557,30004,30107,1
558,30004,30109,1
559,30004,30110,3
560,30004,30112,3
561,30004,30113,1
562,30004,30114,3
563,30004,30115,1
564,30004,30140,1
565,30004,30142,34
566,30004,30143,29
567,30004,30144,28
568,30004,30145,5
569,30004,30147,3
570,30004,30148,27
571,30004,30149,2
572,30004,30151,11
573,30004,30152,12
574,30004,30154,35
575,30004,30157,4
576,30004,30158,42
577,30004,30160,27
578,30004,30161,1
579,30004,30165,5
580,30004,30166,8
581,30004,30168,6
582,30004,30169,3
583,30004,30170,40
584,30004,30171,12
585,30004,30172,33
586,30004,30173,2
587,30004,30175,4
588,30004,30176,76
589,30004,30177,1
590,30004,30178,12
591,30004,30179,35
592,30004,30180,11
593,30004,30181,12
594,30004,30182,13
595,30004,30184,105
596,30004,30185,29
597,30004,30186,133
598,30004,30187,160
599,30004,30188,20
600,30004,30189,2
601,30004,30190,7
602,30004,30192,1
603,30004,30193,3
604,30004,30194,5
605,30004,30195,2
606,30004,30196,2
607,30004,30197,5
608,30004,30198,3
609,30004,30201,1
610,30004,30202,16
611,30005,30000,49
612,30005,30001,4
613,30005,30002,1
614,30005,30003,1
615,30005,30004,27
616,30005,30005,78
617,30005,30006,12
618,30005,30007,4
619,30005,30008,1
620,30005,30009,58
621,30005,30010,10
622,30005,30011,51
623,30005,30012,4
624,30005,30013,12
625,30005,30014,2
626,30005,30015,13
627,30005,30016,13
628,30005,30017,4
629,30005,30018,5
630,30005,30019,12
631,30005,30020,1
632,30005,30021,35
633,30005,30022,6
634,30005,30023,1
635,30005,30024,7
636,30005,30025,22
637,30005,30026,50
638,30005,30027,3
639,30005,30028,29
640,30005,30029,145
641,30005,30030,63
642,30005,30031,129
643,30005,30032,7
644,30005,30033,5
645,30005,30034,12
646,30005,30035,8
647,30005,30038,1
648,30005,30039,16
649,30005,30040,21
650,30005,30041,2
651,30005,30042,34
652,30005,30043,3
653,30005,30044,3
654,30005,30045,2
655,30005,30046,23
656,30005,30047,24
657,30005,30050,13
658,30005,30051,25
659,30005,30052,10
660,30005,30053,50
661,30005,30054,1
662,30005,30055,21
663,30005,30056,9
664,30005,30057,18
665,30005,30058,17
666,30005,30059,3
667,30005,30060,13
668,30005,30061,2
669,30005,30062,1
670,30005,30063,3
671,30005,30064,4
672,30005,30065,22
673,30005,30066,3
674,30005,30067,4
675,30005,30069,2
676,30005,30073,2
677,30005,30074,4
678,30005,30075,1
679,30005,30076,3
680,30005,30078,1
681,30005,30080,2
682,30005,30081,1
683,30005,30083,1
684,30005,30087,20
685,30005,30088,49
686,30005,30089,10
687,30005,30090,32
688,30005,30091,51
689,30005,30092,14
690,30005,30093,14
691,30005,30095,4
692,30005,30096,97
693,30005,30097,4
694,30005,30098,15
695,30005,30104,127
696,30005,30109,10
697,30005,30110,38
698,30005,30112,35
699,30005,30113,6
700,30005,30114,1
701,30005,30115,13
702,30005,30142,5
703,30005,30143,30
704,30005,30144,22
705,30005,30145,5
706,30005,30146,5
707,30005,30149,2
708,30005,30151,16
709,30005,30152,92
710,30005,30154,71
711,30005,30158,8
712,30005,30160,2
713,30005,30161,3
714,30005,30168,21
715,30005,30169,12
716,30005,30170,17
717,30005,30171,6
718,30005,30172,37
719,30005,30173,9
720,30005,30174,2
721,30005,30175,24
722,30005,30176,14
723,30005,30177,10
724,30005,30178,12
725,30005,30179,32
726,30005,30180,14
727,30005,30181,37
728,30005,30182,24
729,30005,30183,9
730,30005,30184,47
731,30005,30185,9
732,30005,30186,111
733,30005,30187,5
734,30005,30188,15
735,30005,30189,6
736,30005,30190,19
737,30005,30191,6
738,30005,30192,7
739,30005,30193,8
740,30005,30194,13
741,30005,30195,3
742,30005,30196,5
743,30005,30197,27
744,30005,30198,8
745,30005,30201,1
746,30005,30202,44
747,30005,30204,6
748,30006,30000,67
749,30006,30002,3
750,30006,30004,49
751,30006,30005,21
752,30006,30006,226
753,30006,30007,104
754,30006,30008,14
755,30006,30009,3
756,30006,30010,107
757,30006,30011,25
758,30006,30012,64
759,30006,30013,37
760,30006,30014,4
761,30006,30015,3
762,30006,30016,123
763,30006,30017,36
764,30006,30018,47
765,30006,30019,2
766,30006,30020,22
767,30006,30021,53
768,30006,30022,41
769,30006,30023,10
770,30006,30024,1
771,30006,30025,4
772,30006,30027,10
773,30006,30028,23
774,30006,30029,185
775,30006,30030,47
776,30006,30031,2
777,30006,30032,3
778,30006,30033,3
779,30006,30035,102
780,30006,30037,2
781,30006,30038,4
782,30006,30039,30
783,30006,30040,30
784,30006,30041,17
785,30006,30042,155
786,30006,30043,23
787,30006,30044,24
788,30006,30046,10
789,30006,30047,113
790,30006,30048,38
791,30006,30049,49
792,30006,30050,32
793,30006,30051,196
794,30006,30052,53
795,30006,30053,39
796,30006,30054,7
797,30006,30056,31
798,30006,30057,8
799,30006,30058,2
800,30006,30059,1
801,30006,30060,207
802,30006,30061,14
803,30006,30062,34
804,30006,30063,18
805,30006,30064,58
806,30006,30065,18
807,30006,30074,1
808,30006,30080,1
809,30006,30081,2
810,30006,30087,30
811,30006,30088,31
812,30006,30089,16
813,30006,30090,29
814,30006,30091,45
815,30006,30092,3
816,30006,30093,320
817,30006,30094,33
818,30006,30095,96
819,30006,30096,12
820,30006,30098,2
821,30006,30099,1
822,30006,30104,6
823,30006,30105,1
824,30006,30108,3
825,30006,30109,2
826,30006,30110,3
827,30006,30112,4
828,30006,30114,4
829,30006,30126,1
830,30006,30127,1
831,30006,30142,38
832,30006,30143,33
833,30006,30144,13
834,30006,30147,1
835,30006,30149,5
836,30006,30151,12
837,30006,30152,3
838,30006,30154,27
839,30006,30155,2
840,30006,30156,3
841,30006,30157,9
842,30006,30158,58
843,30006,30160,58
844,30006,30161,2
845,30006,30164,1
846,30006,30165,73
847,30006,30166,4
848,30006,30167,2
849,30006,30169,1
850,30006,30170,33
851,30006,30171,5
852,30006,30172,18
853,30006,30176,14
854,30006,30178,3
855,30006,30179,38
856,30006,30180,14
857,30006,30181,14
858,30006,30182,15
859,30006,30183,1
860,30006,30184,59
861,30006,30186,149
862,30006,30187,166
863,30006,30188,23
864,30006,30193,2
865,30006,30194,3
866,30006,30195,2
867,30006,30197,9
868,30006,30198,7
869,30006,30202,32
870,30006,30203,3
871,30006,30204,2
872,30007,30000,80
873,30007,30001,2
874,30007,30002,1
875,30007,30004,29
876,30007,30005,4
877,30007,30006,25
878,30007,30007,95
879,30007,30008,15
880,30007,30009,13
881,30007,30010,71
882,30007,30011,9
883,30007,30012,14
884,30007,30013,2
885,30007,30014,2
886,30007,30015,11
887,30007,30016,28
888,30007,30017,16
889,30007,30018,21
890,30007,30020,2
891,30007,30021,19
892,30007,30022,35
893,30007,30023,6
894,30007,30027,3
895,30007,30028,5
896,30007,30029,36
897,30007,30030,393
898,30007,30031,1
899,30007,30033,14
900,30007,30034,1
901,30007,30035,33
902,30007,30037,9
903,30007,30038,2
904,30007,30039,49
905,30007,30040,17
906,30007,30041,25
907,30007,30042,63
908,30007,30043,8
909,30007,30044,10
910,30007,30045,4
911,30007,30046,11
912,30007,30047,12
913,30007,30048,5
914,30007,30049,5
915,30007,30050,9
916,30007,30051,13
917,30007,30052,28
918,30007,30053,11
919,30007,30054,1
920,30007,30055,3
921,30007,30056,4
922,30007,30057,3
923,30007,30058,1
924,30007,30059,1
925,30007,30060,194
926,30007,30061,6
927,30007,30062,98
928,30007,30063,20
929,30007,30064,3
930,30007,30065,1
931,30007,30066,7
932,30007,30074,1
933,30007,30081,1
934,30007,30087,29
935,30007,30088,47
936,30007,30089,4
937,30007,30090,127
938,30007,30091,44
939,30007,30092,2
940,30007,30093,169
941,30007,30094,3
942,30007,30095,1
943,30007,30096,2
944,30007,30097,2
945,30007,30098,1
946,30007,30104,4
947,30007,30113,1
948,30007,30114,19
949,30007,30115,11
950,30007,30142,22
951,30007,30143,13
952,30007,30144,2
953,30007,30147,10
954,30007,30148,18
955,30007,30149,1
956,30007,30151,1
957,30007,30152,5
958,30007,30153,1
959,30007,30154,25
960,30007,30156,4
961,30007,30157,2
962,30007,30158,16
963,30007,30160,1
964,30007,30165,1
965,30007,30167,1
966,30007,30170,6
967,30007,30171,6
968,30007,30172,5
969,30007,30175,1
970,30007,30176,1
971,30007,30178,2
972,30007,30179,119
973,30007,30180,3
974,30007,30181,4
975,30007,30182,2
976,30007,30184,16
977,30007,30185,2
978,30007,30186,25
979,30007,30187,9
980,30007,30188,17
981,30007,30190,1
982,30007,30197,5
983,30007,30198,4
984,30007,30202,37
985,30008,30000,7
986,30008,30001,24
987,30008,30002,1
988,30008,30003,1
989,30008,30004,7
990,30008,30005,3
991,30008,30006,10
992,30008,30007,21
993,30008,30008,356
994,30008,30009,3
995,30008,30010,4
996,30008,30011,3
997,30008,30012,25
998,30008,30013,144
999,30008,30014,36
1000,30008,30015,27
1001,30008,30016,29
1002,30008,30017,37
1003,30008,30018,53
1004,30008,30019,18
1005,30008,30020,60
1006,30008,30021,7
1007,30008,30022,27
1008,30008,30023,84
1009,30008,30024,5
1010,30008,30025,1
1011,30008,30026,3
1012,30008,30027,23
1013,30008,30028,4
1014,30008,30029,16
1015,30008,30030,5
1016,30008,30032,1
1017,30008,30033,57
1018,30008,30034,9
1019,30008,30035,6
1020,30008,30037,15
1021,30008,30038,14
1022,30008,30039,11
1023,30008,30040,17
1024,30008,30041,37
1025,30008,30042,21
1026,30008,30043,111
1027,30008,30044,32
1028,30008,30045,19
1029,30008,30046,8
1030,30008,30047,4
1031,30008,30048,22
1032,30008,30049,28
1033,30008,30050,10
1034,30008,30051,8
1035,30008,30052,5
1036,30008,30053,5
1037,30008,30054,50
1038,30008,30055,10
1039,30008,30056,3
1040,30008,30057,8
1041,30008,30058,2
1042,30008,30059,2
1043,30008,30060,28
1044,30008,30061,77
1045,30008,30062,2
1046,30008,30063,52
1047,30008,30064,68
1048,30008,30065,3
1049,30008,30066,1
1050,30008,30070,1
1051,30008,30073,8
1052,30008,30074,3
1053,30008,30075,1
1054,30008,30076,3
1055,30008,30077,2
1056,30008,30080,173
1057,30008,30081,34
1058,30008,30083,5
1059,30008,30086,3
1060,30008,30087,9
1061,30008,30088,13
1062,30008,30089,41
1063,30008,30090,9
1064,30008,30091,4
1065,30008,30092,1
1066,30008,30093,70
1067,30008,30094,16
1068,30008,30095,16
1069,30008,30096,1
1070,30008,30097,36
1071,30008,30099,4
1072,30008,30101,1
1073,30008,30105,1
1074,30008,30108,23
1075,30008,30110,2
1076,30008,30112,3
1077,30008,30113,1
1078,30008,30114,14
1079,30008,30115,13
1080,30008,30118,1
1081,30008,30142,4
1082,30008,30143,7
1083,30008,30147,37
1084,30008,30148,7
1085,30008,30149,35
1086,30008,30152,2
1087,30008,30154,38
1088,30008,30156,9
1089,30008,30157,15
1090,30008,30158,152
1091,30008,30160,67
1092,30008,30161,44
1093,30008,30163,16
1094,30008,30164,2
1095,30008,30165,5
1096,30008,30166,15
1097,30008,30167,13
1098,30008,30172,5
1099,30008,30174,3
1100,30008,30175,1
1101,30008,30178,4
1102,30008,30179,67
1103,30008,30181,1
1104,30008,30182,25
1105,30008,30183,2
1106,30008,30184,22
1107,30008,30186,5
1108,30008,30187,23
1109,30008,30188,2
1110,30008,30189,4
1111,30008,30190,2
1112,30008,30193,1
1113,30008,30194,1
1114,30008,30197,8
1115,30008,30198,2
1116,30008,30202,8
1117,30009,30000,134
1118,30009,30001,18
1119,30009,30002,27
1120,30009,30003,2
1121,30009,30004,18
1122,30009,30005,92
1123,30009,30006,6
1124,30009,30007,5
1125,30009,30008,2
1126,30009,30009,296
1127,30009,30010,12
1128,30009,30011,36
1129,30009,30012,5
1130,30009,30013,5
1131,30009,30014,11
1132,30009,30015,268
1133,30009,30016,6
1134,30009,30017,3
1135,30009,30018,3
1136,30009,30019,239
1137,30009,30020,2
1138,30009,30021,53
1139,30009,30022,3
1140,30009,30023,68
1141,30009,30024,298
1142,30009,30025,289
1143,30009,30026,97
1144,30009,30027,186
1145,30009,30028,8
1146,30009,30029,9
1147,30009,30030,34
1148,30009,30031,56
1149,30009,30032,54
1150,30009,30033,6
1151,30009,30034,151
1152,30009,30037,16
1153,30009,30038,8
1154,30009,30039,4
1155,30009,30040,9
1156,30009,30041,2
1157,30009,30042,16
1158,30009,30043,10
1159,30009,30045,25
1160,30009,30046,19
1161,30009,30047,56
1162,30009,30048,2
1163,30009,30049,2
1164,30009,30050,13
1165,30009,30051,14
1166,30009,30053,20
1167,30009,30054,10
1168,30009,30055,28
1169,30009,30056,6
1170,30009,30057,367
1171,30009,30058,41
1172,30009,30059,1
1173,30009,30060,11
1174,30009,30061,1
1175,30009,30062,2
1176,30009,30063,4
1177,30009,30065,2
1178,30009,30066,1
1179,30009,30070,1
1180,30009,30074,103
1181,30009,30075,5
1182,30009,30077,1
1183,30009,30078,3
1184,30009,30079,2
1185,30009,30080,1
1186,30009,30081,1
1187,30009,30083,16
1188,30009,30087,5
1189,30009,30088,239
1190,30009,30089,8
1191,30009,30090,48
1192,30009,30091,57
1193,30009,30092,6
1194,30009,30093,6
1195,30009,30096,11
1196,30009,30098,4
1197,30009,30102,8
1198,30009,30104,40
1199,30009,30105,1
1200,30009,30109,41
1201,30009,30110,86
1202,30009,30111,1
1203,30009,30112,8
1204,30009,30113,17
1205,30009,30114,1
1206,30009,30115,919
1207,30009,30142,10
1208,30009,30143,84
1209,30009,30144,39
1210,30009,30145,3
1211,30009,30147,10
1212,30009,30148,1
1213,30009,30149,20
1214,30009,30151,10
1215,30009,30152,8
1216,30009,30154,139
1217,30009,30155,9
1218,30009,30156,1
1219,30009,30158,11
1220,30009,30161,2
1221,30009,30162,2
1222,30009,30163,1
1223,30009,30164,2
1224,30009,30168,1
1225,30009,30169,7
1226,30009,30170,9
1227,30009,30171,51
1228,30009,30172,33
1229,30009,30173,1
1230,30009,30175,6
1231,30009,30176,6
1232,30009,30178,15
1233,30009,30179,17
1234,30009,30180,1
1235,30009,30181,3
1236,30009,30182,163
1237,30009,30183,313
1238,30009,30184,51
1239,30009,30185,10
1240,30009,30186,12
1241,30009,30188,21
1242,30009,30189,76
1243,30009,30190,122
1244,30009,30191,10
1245,30009,30192,164
1246,30009,30193,27
1247,30009,30194,140
1248,30009,30195,230
1249,30009,30196,125
1250,30009,30197,52
1251,30009,30198,9
1252,30009,30202,41
1253,30009,30203,1
1254,30009,30204,1
1255,30010,30000,15
1256,30010,30001,1
1257,30010,30003,1
1258,30010,30004,105
1259,30010,30005,3
1260,30010,30006,174
1261,30010,30007,84
1262,30010,30008,3
1263,30010,30009,5
1264,30010,30010,107
1265,30010,30011,8
1266,30010,30012,5
1267,30010,30013,19
1268,30010,30015,6
1269,30010,30016,61
1270,30010,30017,34
1271,30010,30018,4
1272,30010,30020,24
1273,30010,30021,15
1274,30010,30022,9
1275,30010,30025,1
1276,30010,30028,2
1277,30010,30029,34
1278,30010,30030,18
1279,30010,30033,2
1280,30010,30034,1
1281,30010,30035,28
1282,30010,30037,31
1283,30010,30039,49
1284,30010,30040,11
1285,30010,30041,7
1286,30010,30042,203
1287,30010,30043,10
1288,30010,30044,24
1289,30010,30046,9
1290,30010,30047,4
1291,30010,30048,8
1292,30010,30049,3
1293,30010,30050,11
1294,30010,30051,31
1295,30010,30052,7
1296,30010,30053,24
1297,30010,30054,5
1298,30010,30055,1
1299,30010,30056,20
1300,30010,30057,1
1301,30010,30059,5
1302,30010,30060,16
1303,30010,30061,9
1304,30010,30062,1
1305,30010,30063,34
1306,30010,30065,7
1307,30010,30066,6
1308,30010,30068,1
1309,30010,30071,1
1310,30010,30073,1
1311,30010,30075,1
1312,30010,30087,29
1313,30010,30088,20
1314,30010,30089,26
1315,30010,30090,7
1316,30010,30091,10
1317,30010,30092,5
1318,30010,30093,107
1319,30010,30094,3
1320,30010,30095,5
1321,30010,30096,5
1322,30010,30097,2
1323,30010,30104,5
1324,30010,30110,4
1325,30010,30112,1
1326,30010,30142,16
1327,30010,30143,23
1328,30010,30144,13
1329,30010,30151,2
1330,30010,30152,5
1331,30010,30154,8
1332,30010,30155,1
1333,30010,30157,3
1334,30010,30158,42
1335,30010,30160,11
1336,30010,30161,1
1337,30010,30163,1
1338,30010,30165,5
1339,30010,30166,3
1340,30010,30169,2
1341,30010,30170,9
1342,30010,30171,4
1343,30010,30172,3
1344,30010,30175,2
1345,30010,30176,25
1346,30010,30177,1
1347,30010,30178,2
1348,30010,30179,15
1349,30010,30180,15
1350,30010,30181,17
1351,30010,30184,37
1352,30010,30185,1
1353,30010,30186,64
1354,30010,30187,47
1355,30010,30188,6
1356,30010,30190,3
1357,30010,30193,1
1358,30010,30195,1
