"STATION","NAME","DATE","AWND","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2016-12-07","18.12","0.00","0.0","0","19","21","16"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2016-12-08","14.09","0.00","0.0","0","19","24","16"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2016-12-09","8.50","0.00","0.0","0","17","20","10"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2016-12-10","6.49","0.16","2.0","0","9","14","4"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2016-12-11","7.83","0.33","5.1","4","17","21","13"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2016-12-12","8.50","0.00","0.0","6","8","14","-3"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2016-12-13","10.07","0.00","0.0","6","1","10","-7"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2016-12-14","16.55","0.00","0.0","6","6","10","-3"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2016-12-15","6.04","0.03","0.2","5","-3","4","-9"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2016-12-16","6.93","0.35","5.0","5","7","12","4"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2016-12-17","13.65","0.07","1.1","9","8","12","-11"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2016-12-18","6.93","0.00","0.0","8","-11","2","-20"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2016-12-19","11.18","0.00","0.0","7","7","26","2"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2016-12-20","11.86","0.00","0.0","7","29","37","24"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2016-12-21","11.86","0.00","0.0","7","31","41","23"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2016-12-22","7.61","0.00","0.0","6","30","37","20"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2016-12-23","6.71","0.10","0.0","6","34","38","33"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2016-12-24","5.82","0.00","0.0","4","34","36","33"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2016-12-25","19.24","0.97","0.0","4","33","37","32"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2016-12-26","21.03","0.00","0.0","1","29","43","18"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2016-12-27","8.72","0.00","0.0","1","20","25","17"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2016-12-28","11.41","0.00","0.0","1","26","36","20"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2016-12-29","16.78","0.00","0.0","1","31","33","22"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2016-12-30","8.28","0.00","0.0","1","23","32","18"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2016-12-31","12.30","0.00","0.0","1","27","31","20"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-01-01","7.16","0.00","0.0","1","26","32","21"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-01-02","8.95","0.02","0.0","1","29","33","28"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-01-03","16.78","0.00","0.0","1","24","32","2"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-01-04","14.32","0.00","0.0","1","0","4","-6"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-01-05","10.29","0.00","0.0","1","-1","2","-8"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-01-06","5.82","0.00","0.0","1","-4","5","-9"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-01-07","8.50","0.00","0.0","1","3","9","-2"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-01-08","8.50","0.00","0.0","1","3","18","-5"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-01-09","8.50","0.07","0.7","0","18","27","17"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-01-10","12.75","0.23","2.2","1","24","28","4"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-01-11","6.49","0.12","2.1","4","7","10","4"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-01-12","11.86","0.00","0.0","4","7","14","-6"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-01-13","5.37","0.00","0.0","4","-2","9","-7"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-01-14","4.70","0.00","0.0","3","11","24","4"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-01-15","3.58","0.00","0.0","2","14","34","1"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-01-16","5.59","0.12","0.0","2","22","32","14"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-01-17","7.61","0.11","0.6","2","31","35","29"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-01-18","7.38","0.00","0.0","2","33","41","25"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-01-19","7.16","0.00","0.0","2","34","37","29"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-01-20","7.83","0.09","0.0","1","36","37","34"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-01-21","4.03","0.01","0.0","1","36","38","35"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-01-22","6.49","0.00","0.0","0","37","40","34"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-01-23","4.25","0.00","0.0","0","35","35","33"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-01-24","6.71","0.00","0.0","0","32","34","32"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-01-25","13.87","0.09","2.2","1","31","32","29"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-01-26","12.75","0.00","0.0","2","29","30","23"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-01-27","10.07","0.00","0.0","2","24","31","17"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-01-28","11.63","0.00","0.0","1","26","28","23"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-01-29","8.50","0.00","0.0","1","26","29","18"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-01-30","10.51","0.10","0.6","1","26","42","15"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-01-31","12.75","0.02","0.0","0","36","38","30"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-02-01","15.21","0.00","0.3","0","23","30","12"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-02-02","12.75","0.00","0.0","0","13","17","8"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-02-03","7.83","0.00","0.0","0","13","24","7"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-02-04","9.84","0.00","0.0","0","23","35","13"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-02-05","9.40","0.00","0.0","0","27","32","18"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-02-06","8.50","0.00","0.0","0","24","33","18"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-02-07","12.75","0.01","0.0","0","27","32","12"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-02-08","13.42","0.00","0.0","0","10","14","1"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-02-09","9.17","0.00","0.0","0","10","21","3"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-02-10","9.84","0.00","0.0","0","27","46","20"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-02-11","4.03","0.02","0.0","0","41","43","36"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-02-12","13.65","0.00","0.0","0","37","40","29"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-02-13","9.62","0.00","0.0","0","36","48","28"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-02-14","14.99","0.00","0.0","0","38","43","26"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-02-15","7.61","0.00","0.0","0","28","36","19"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-02-16","10.51","0.00","0.0","0","33","42","27"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-02-17","8.28","0.00","0.0","0","41","63","30"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-02-18","4.47","0.00","0.0","0","47","58","34"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-02-19","9.40","0.00","0.0","0","45","59","32"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-02-20","11.41","0.61","0.0","0","51","55","41"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-02-21","6.49","0.00","0.0","0","46","62","32"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-02-22","6.71","0.00","0.0","0","48","59","37"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-02-23","13.87","0.00","0.0","0","37","39","29"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-02-24","18.79","0.00","0.0","0","27","29","20"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-02-25","14.09","0.00","0.0","0","22","34","14"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-02-26","9.62","0.00","0.0","0","29","40","23"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-02-27","9.40","0.00","0.0","0","33","44","22"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-02-28","10.51","0.00","0.0","0","40","47","32"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-03-01","14.99","0.04","0.8","1","32","37","23"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-03-02","11.63","0.00","0.0","0","24","31","17"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-03-03","9.17","0.01","0.2","0","21","31","13"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-03-04","17.67","0.00","0.0","0","30","43","26"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-03-05","12.97","0.00","0.0","0","43","59","35"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-03-06","16.55","0.09","0.0","0","53","65","39"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-03-07","24.61","0.00","0.0","0","42","49","29"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-03-08","21.92","0.00","0.0","0","33","36","24"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-03-09","11.18","0.00","0.0","0","27","31","18"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-03-10","11.41","0.00","0.0","0","15","19","5"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-03-11","7.38","0.00","0.0","0","13","21","8"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-03-12","9.40","0.24","3.4","0","17","23","13"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-03-13","11.18","0.01","0.3","3","20","27","14"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-03-14","5.82","0.00","0.0","3","19","29","9"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-03-15","4.92","0.00","0.0","2","21","32","12"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-03-16","12.30","0.00","0.0","2","28","40","20"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-03-17","12.75","0.00","0.0","0","37","43","29"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-03-18","10.07","0.00","0.0","0","35","43","30"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-03-19","9.84","0.00","0.0","0","38","55","28"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-03-20","8.28","0.00","0.0","0","46","56","34"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-03-21","13.20","0.00","0.0","0","37","40","25"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-03-22","11.41","0.00","0.0","0","29","40","21"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-03-23","13.42","0.17","0.0","0","38","40","36"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-03-24","10.29","0.01","0.0","0","40","45","38"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-03-25","11.41","0.05","0.0","0","40","43","37"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-03-26","6.49","0.04","0.0","0","39","44","36"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-03-27","4.92","0.00","0.0","0","44","61","37"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-03-28","2.46","0.00","0.0","0","49","64","35"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-03-29","9.40","0.00","0.0","0","49","51","42"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-03-30","12.08","0.02","0.0","0","42","50","39"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-03-31","7.38","0.00","0.0","0","44","57","31"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-04-01","3.58","0.00","0.0","0","51","66","35"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-04-02","8.28","0.00","0.0","0","51","55","42"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-04-03","8.28","0.12","0.0","0","49","53","47"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-04-04","9.17","0.00","0.0","0","52","63","44"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-04-05","8.50","0.00","0.0","0","48","56","38"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-04-06","10.96","0.00","0.0","0","46","56","35"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-04-07","7.38","0.00","0.0","0","46","60","33"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-04-08","12.08","0.00","0.0","0","55","73","44"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-04-09","11.18","0.02","0.0","0","65","72","53"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-04-10","13.87","0.18","0.5","0","49","53","33"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-04-11","6.49","0.00","0.0","1","38","53","32"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-04-12","8.50","0.16","0.0","0","48","57","40"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-04-13","10.29","0.00","0.0","0","49","55","46"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-04-14","13.20","0.30","0.0","0","54","66","48"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-04-15","8.50","1.00","0.0","0","62","72","52"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-04-16","13.65","0.00","0.0","0","56","66","47"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-04-17","6.71","0.00","0.0","0","53","59","45"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-04-18","15.43","0.15","0.0","0","55","66","48"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-04-19","10.96","0.80","0.0","0","48","51","45"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-04-20","11.63","0.15","0.0","0","45","52","40"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-04-21","5.14","0.00","0.0","0","49","63","37"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-04-22","5.37","0.00","0.0","0","56","69","41"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-04-23","6.26","0.00","0.0","0","59","70","49"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-04-24","11.86","0.02","0.0","0","60","72","49"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-04-25","8.05","0.45","0.0","0","59","62","47"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-04-26","12.30","0.38","0.0","0","43","47","36"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-04-27","11.41","0.01","0.0","0","35","36","32"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-04-28","7.61","0.00","0.0","0","40","51","35"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-04-29","13.42","0.00","0.0","0","46","56","38"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-04-30","14.76","0.71","0.0","0","47","49","38"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-05-01","13.87","0.26","0.0","0","40","41","35"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-05-02","10.51","0.03","0.0","0","46","62","38"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-05-03","7.16","0.00","0.0","0","56","66","45"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-05-04","7.16","0.00","0.0","0","58","69","44"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-05-05","6.93","0.00","0.0","0","61","78","46"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-05-06","7.61","0.00","0.0","0","60","69","44"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-05-07","8.50","0.00","0.0","0","57","67","49"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-05-08","15.66","0.25","0.0","0","58","70","46"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-05-09","6.71","0.03","0.0","0","60","71","52"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-05-10","4.92","0.00","0.0","0","61","69","53"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-05-11","10.07","0.00","0.0","0","59","67","47"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-05-12","3.80","0.00","0.0","0","61","77","46"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-05-13","6.26","0.00","0.0","0","69","80","54"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-05-14","11.63","0.00","0.0","0","71","84","56"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-05-15","9.84","0.24","0.0","0","68","70","60"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-05-16","11.18","0.35","0.0","0","68","84","61"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-05-17","8.50","1.81","0.0","0","68","72","54"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-05-18","13.42","0.27","0.0","0","53","56","47"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-05-19","12.30","0.00","0.0","0","49","57","44"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-05-20","13.42","1.47","0.0","0","48","51","42"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-05-21","10.51","0.04","0.0","0","50","52","46"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-05-22","9.62","0.01","0.0","0","53","67","45"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-05-23","7.83","0.01","0.0","0","56","61","49"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-05-24","8.28","0.00","0.0","0","54","63","46"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-05-25","7.83","0.01","0.0","0","60","71","50"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-05-26","8.72","0.00","0.0","0","67","80","61"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-05-27","5.82","0.00","0.0","0","66","72","55"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-05-28","12.30","0.02","0.0","0","66","73","56"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-05-29","13.87","0.00","0.0","0","59","65","54"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-05-30","12.08","0.00","0.0","0","56","60","53"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-05-31","10.96","0.00","0.0","0","61","75","51"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-06-01","4.70","0.00","0.0","0","65","79","49"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-06-02","7.38","0.00","0.0","0","73","90","58"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-06-03","9.62","0.00","0.0","0","82","90","68"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-06-04","10.07","0.00","0.0","0","78","90","63"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-06-05","8.50","0.00","0.0","0","72","82","61"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-06-06","7.38","0.00","0.0","0","71","82","58"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-06-07","8.05","0.02","0.0","0","74","88","61"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-06-08","8.50","0.00","0.0","0","78","85","69"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-06-09","9.17","0.00","0.0","0","75","86","63"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-06-10","14.76","0.00","0.0","0","83","96","77"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-06-11","7.61","1.82","0.0","0","76","79","61"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-06-12","6.71","0.20","0.0","0","72","83","66"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-06-13","14.32","0.14","0.0","0","75","91","66"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-06-14","9.84","0.08","0.0","0","77","85","66"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-06-15","10.74","0.00","0.0","0","77","88","67"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-06-16","6.93","0.00","0.0","0","76","86","65"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-06-17","7.16","0.20","0.0","0","75","85","63"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-06-18","11.86","0.01","0.0","0","66","73","60"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-06-19","12.30","0.00","0.0","0","67","74","60"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-06-20","7.61","0.25","0.0","0","67","76","59"
